id_str,username,_text_src,rule_label,confidence,evidence_score,evidence_found,rule_reason
2050530923620585827,ryleexfrinzx,"gausah ajarin gue sabar, gue udh hatam bahkan diatas nya sabar gue juga udh hatam, siapa yg bakal sekuat ini di fase begini, gue gak bundir aja udh syukur aslinya mah oengen banget udahan, biar pada sadar apa yg mreka udh perbuat ke gue, baru gye blok wa aja ketar ketir lu",Pertolongan Segera,0.9433426011357137,0.6812406940893694,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2050938714520740346,chicxne,Ke STC today dan gue dpt bisikan utk bundir alias gue ga tahan bgt utk tdk khilaf ❤️ https://t.co/9a9XvQa1BO,Pertolongan Segera,0.9418894495023773,0.678554067105958,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2058519196125045024,sth3lier,udah nge twt ginian tapi gagal kayanya gw bakal bundir,Pertolongan Segera,0.940594583989866,0.6762126810622938,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2054849912190492833,aaruukaaa,damnn sakitt. gw jadi nadiem mending bundir,Pertolongan Segera,0.9398975393736176,0.6749720085750927,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2057054887477952789,s4h4b4tl4m4,"@AsepKurnia2810 Iya udah paham 
Mangka nya gw mundur ja sebelum nnti nya bundir karena diabaikan 🤧😎",Pertolongan Segera,0.9344652829138081,0.6657394441691313,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2058834061779693842,Lzeviowsa,"bundir aj ap yh... hh..,. kalian masi mau temenan sama aku kah.. maaf mengecewakan.. https://t.co/rFgnxzRiiI",Pertolongan Segera,0.9343984030682171,0.6656302863901311,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2056937743457177707,wintangera,gw bundir aja anyink,Pertolongan Segera,0.9315437883814809,0.6610648902979764,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2048374441529471298,chaeripicking,"paling benci sama kalimat ""ngapain bundir padahal ada mie ayam"" tapi pernah nggak saking sedihnya semua makanan jadi hambar? pernah nggak saking capeknya bisa tidur 24 jam lebih? aku tau bundir salah tapi jangan remehin titik depresi orang lain juga",Pertolongan Segera,0.9304016837166357,0.6592876035155673,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2060461398929666250,th8tbabie,"gw susah bgt buat curhat sama orang sejelas jelasnya tanpa ada yg ditutupin, kalo gw udah cerita dan ga ditanggepin gw rasanya mau BUNDIR 🫠",Pertolongan Segera,0.9286553499357342,0.6566215320066972,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2052726827500917200,cubitski,ga sia-sia membuat gw depresi 😭😭😭,Pertolongan Segera,0.9273278163675478,0.6546348441730847,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2049126366084477096,nirfungsih,yaudah iya kak iya sekarang saya lagi mengalami hari terberat sori iya deh kalimat gue salah iya harusnya makan mi ayam iya deh gue yang depresi itu BERGAUL CEPET SEMBUH IYA DEH IYA YA ALLAH PLEASE HARI GW UDAH BERAT GW ULTAH COWO GW BAPAKNYA GA SADAR KATA GW IYA IYA MI AYAM IYAA,Pertolongan Segera,0.9258150763138602,0.6524113568392668,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2057664014029836718,meowpd,apa apaan tahihanyya 1jt bunganya 5jt😭😭😭😭 klo gw mah udh bundir anjir,Pertolongan Segera,0.9252198173487739,0.6515478437597102,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2047796866981740569,imvraurora,burnout parah gue,Pertolongan Segera,0.9230728077982565,0.6484848694367842,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2048769638855786805,04924K,"Mo nangis capek kerja tpi aku butuh duit, pls Ya Allah terima lah aku kerja ditempat yg bagus hbis lulus kuliah ini, pen mati aja, otak udh kmana mana antar bundir atau cri sugar daddy",Pertolongan Segera,0.9224881441158276,0.6476643620115338,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2053119361700053420,jenrubyki,"Shhhhh sialaaannn mulaiii dehh, tolongg jangan gitu sama dd omg gw yg depresi😭😭😭😭😭",Pertolongan Segera,0.9221253393602954,0.6471580537882718,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2047924493222650178,SiapaNa73871770,"@blueescnry Open siapapun gw buat yg mau keluarin unek unek, walau gw bukan MC anime nyelamatin orang. Tapi untuk mendengarkan gw dengerin 6 jaman. Gw gamau sok kayak ""Luh bakal baik baik aja, masa bundir gitu doang gatau dosa? Nanti masuk neraka, ayo bro gitu doang lemah"" I'm just listening",Pertolongan Segera,0.9196971037795346,0.6438238693006111,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2050431701525143859,Lcassxx,"HONEST REVIEW UTBK LAST DAY SESI 1
- innalillahi wa innailaihi raajiun
- tangan gw sampe kaku ngerjain pk
- kaki gw lemes banget keluar ruangan
- waktunya lebih cukup buat bundir dri pada ngerjain soalnya
- gw udh ga mau berharap🥀",Pertolongan Segera,0.9180688889256505,0.641639364488197,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2051628172836507657,lynqisx,@afrkml Temenan sama orang yang nyuruh gue bundir,Pertolongan Segera,0.9173958185931043,0.6407478722659025,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2048518941304402369,AnikaVin11489,"@worksfess Sama please aku berasa depresi jalanin nya, nangis tiap hari, gabisa tidur, ga makan",Pertolongan Segera,0.9172925174597372,0.6406116339293393,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2048800142397170036,kopibitter,"Sorry guys ternyata yg bundir tadi udah lama, aku gak cek tglnya. jadi aku takedown ya. sorry 🙏🙏",Pertolongan Segera,0.9159988396734661,0.6389184485782277,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2050470439559053791,godspeeedss,"@moviemnfs dps, rilet soalnya.... beda nya gue ga bundir aja",Pertolongan Segera,0.9138497141854033,0.636157285083424,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2056548662256554029,chi_bunii,"Halo guys, maaf udh lama gak aktif dsni, aku cuma dtng sini, liat² trus like repost doang yg muncul TL aku (⁠─⁠.⁠─⁠|⁠|⁠）
Aku pen jujur aja ke klian, aku udh kerja (gk lnjut PT) trus akhir² aku burnout parah, gk punya tenaga buat ngapa-ngapain",Pertolongan Segera,0.9094747019924112,0.6307237834641428,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2053759989043667313,katsupujas,"saigo no hi aku cosplay saigo aja ya, bundir di tempat &gt;___&lt;",Pertolongan Segera,0.90896522634262,0.6301065276969564,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2047691158353232006,zsilvermisty,"Guys i think this acc only for ‘mengenang’ trila. Gw berusaha bgt (pelan”) buat ga nulis apa” lagi tentang alur itu soap opera. Gw udh cape bgt, bnr” drained my energy sumpah. Rasanya gue lg ada di pusaran lingkungan toxic itu sendiri. I’m done💆🏻‍♀️",Pertolongan Segera,0.9042604154246416,0.6245485544204712,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2051137107100647520,jichanxm,@yeolshvn beneran si kalo didunia nyata lg jalan ke tempat asing. tb” pgn plg tapi ga nemuin jalan keluar malah di puter”in ky gitu jujur mending gw bundir aja😭😭😭😭😭 apalagi setannya menyerupai orang,Pertolongan Segera,0.9041425561301613,0.6244124914660599,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2053814424679612737,bidibidiary,ini kalo gue bundir juga ga bakal ada yg peduli kali,Pertolongan Segera,0.9014824214974984,0.6213805549072497,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2054851742253117768,mjktfess,rek aku burnout banget pen cerita tapi gatau ke siapa butuh hiburan bgt pen keluar tapi gatau kemana gimana ya rek https://t.co/bZunGTztut,Pertolongan Segera,0.8983942581346186,0.6179508964220684,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2054054541474377878,iyaa_bgtt,"ini kalau ada yg nyulik aku juga gpp bgt, takut bgt di rumah gw tiba tiba bundir https://t.co/47phZPTcg1",Pertolongan Segera,0.8968040597644469,0.6162207885222002,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2049342255249625219,ajengizkyara,"@sbyfess kuncinya biarin, ntah dia mau bundir biarin, bukan urusan km. aku jg punya temen deket kaya gt, nyusahin bgt, gaada kemajuan, banyak bgt masalah. pernah aku cut off dianya pgn bundir eh baikan lg. tp skrg aku berani cut off, biarin terserah dia mau apa udh bukan urusan aku lg.",Pertolongan Segera,0.8944528363617206,0.6137054273576448,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2057057940184674656,adonutss07,"Aku burnout banget liat tl, I'll be off for a while 😔",Pertolongan Segera,0.8942884004443672,0.6135313691514911,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2053061699595304976,unsoedmfs,"Jends, aku fikes dan lg burnout banget menghadapi uts. Aku udah belajar materi tapi kayak ngerasa aku ga mampu buat ngerjain uts nya nanti, aku takut ipk turun, takut ga bisa cumlaude, takut ngecewain orang tua. Materi matkul fikes banyak banget, satu pertemuan bisa 3/ lebih ppt",Pertolongan Segera,0.8894105102633155,0.6084733840191003,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2049461752195424304,tkitosh,"aduh aku bener bener burnout banget, stres banget gatau mau ngerjain apa dulu saking banyaknya... kayanya aku mau istirahat dulu deh..",Pertolongan Segera,0.888044445135057,0.6070919831593832,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2048432568987787588,SnaiperMask,"Cangkem e arek"" ngawur 🤣

"" Mas ojok koyok Dandi loh pean kan sering liwat cangar, wedine galau ditolak mbak iku langsung bundir sisan ""

Yo gak ngarah aku bundir 🤣, aku masih ingin liat endingnya One Piece",Pertolongan Segera,0.8868667597966647,0.605912851564812,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2050553342863331585,aka678,"@fatwahatiku @zakariamlk klo gw udh gk tahan hidup gw daripada bunuh diri, lebih baik berjuang sampe mau m4ti , misal skrng banyak hutang, gw kerja dari pagi smpai malam nonstop, biarin gw m4ti asalkan matinya ada hasil bukan mati konyol 1d10t sprti itu &amp; org bundir klo pny asuransi jiwa gk bsa claim😅",Pertolongan Segera,0.8855547226196818,0.604611747192614,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2058077094731759713,lail_23,"@AgoodMood16 @starfess Betul yg bkin bundir kan krn dia terpojok digugat hutang banyak, mau bilang chat saeron AI jga? Capekk gue apa2 kog AI yg disalahin",Pertolongan Segera,0.8844381865971747,0.6035147058241296,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2049340104435753300,spilldspell,"@Xoell5 @mingipvnk Iya tiati. Dulu pun suka heran sm yg bundir krn cinta. Krn d idupku aku ga trlalu mntingin pcaran, pgnnya pny karir bagus. Eh dikasi rasa pgn bundirnya dsini krn susah dpt kerja waktu itu 🤣 Stelah ngrasain, jd tau gmn rasanya. Emg ga bs mikir samsek klo lagi mode pgn bundir tuh",Pertolongan Segera,0.8818078848529803,0.6009662819631172,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2053170885083967517,belahanjiwah,"@sbyfess seberat apapun hidupmu jgn smpe kepikiran bundir ya rekk, dr aku yg selamat dr tahun 2021😌😁",Pertolongan Segera,0.8797099862936527,0.5989686684174972,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2049437403925070201,pinkyvioleta14,"@ahmadfaisyal_ @sbyfess Bener, temenku dulu pernah cowokny ngancem bundir pas minta putus. Tapi temenku tetep putusin, pas aku tanya jawaban temenku bikin aku salut sih. Kata dia, mungkin bunuh diriny gr2 gw putusin. Tapi gw gak punya tanggung jawab sama kputsan dia, dan gw g harus bertanggung jwb jg.",Pertolongan Segera,0.8772533840115021,0.596667367400545,"['Indikasi Krisis', 'Keputusasaan', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2057640773357805746,agapynch,"@roblox_fess ini kayaknya bug. aku kemarin begini, padahal mau bundir tapi sampe 4x maksa ngelepas hook 4% ga mati mati. pas diunhook malah penuh lagi 😭😭 giliran mau bundir malah begini anding",Pertolongan Segera,0.8739709014339695,0.593653426025853,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2049162640451420464,RifqiahStyles,"@infomitigasi Kaga usah bawa-bawa sudut pandang syariat atau agama. Orang kalau mau bundir gak mikirin apapun. Gua pernah di posisi itu. Gua mikirin Tuhan? Enggak. Gua mikirin Ortu gua? Enggak. Yang gua pikirin gimana gua bisa gak sakit lagi, Gimana biar gua bisa ""bebas"" dari ketakutan gua.",Pertolongan Segera,0.8706520002076924,0.5906735911513821,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2058111032355410422,helioheron,"kocak banget pake ditanya ""rahasianya apa"" gatau men bokap gua meninggal gatau dibunuh atau engga + anjing gua ikut mati + gak ada temen tinggal deket gua + keluarga gabisa diandelin + kepaksa ninggalin rumah karena diancem orang

pilihannya waktu itu gua kuat atau gua bundir 💀",Pertolongan Segera,0.8692893666560372,0.5894690083734917,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2048162257423774065,_mabskuy,@rg16337876 @arman_dhani Memang sama skali ga mudah klo org yg udh sangat mentok dan sangat putus asa buat dibujuk ga bundir bang. Untungnya sy dulu bisa meredam temen sy yg sangat depresi dan gajadi bundir,Pertolongan Segera,0.8660374016116907,0.5866367452072375,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2060500751160578162,sagittareusable,HAHAHAHA FUCK YOU ANJING KALO GUE BUNDIR TOLONG LEMPAR AJA KE LAUUUUT,Pertolongan Segera,0.8655731101915124,0.5862371361616886,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2053646796413685932,slsaajiiikyuwoo,"burnout banget kayaknya semua :( semoga bahagia dan sehat selalu buat kalian... jangan lupa mamam enak, istirahat yang cukup juga. ikut sedih sekaligus kepikiran aku kalau gini :( akan selalu kuusahakan kesuksesan bareng kalian sur mangkanya harus terus bahagia ya bareng aku🥹",Pertolongan Segera,0.865191396765357,0.585909473173546,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2059921679300903053,tariiikan,"sorry to hear that, kak:) kita sama, aku pun sempat self harm saat semuanya sudah meledak. 
kak, kalo butuh teman cerita, bisa dm aku ya, aku terbuka untuk jadi teman cerita. semoga kesehatan mental kakak semakin membaik ya^^",Pertolongan Segera,0.8639256530408729,0.5848285310196154,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2055639236821532969,noirfiore,tiap ngaca berdiri pake baju press body gw kayak OKAAAYYYY BODY TEA ASLLL tp pas ngaca duduk gw rasanya mau bundir,Pertolongan Segera,0.8622377995347261,0.5834002088416707,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2057020365067755971,samonata_,"Saya rakyat, saya bermimpi semua WNI bundir masal",Pertolongan Segera,0.86200294991424,0.5832026384093545,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2054280812812726541,belighthyun,"@Dahriwelah @BiLLRaY2019 Info no wa nya sini, gua bikin depresi sekalian. Kesel gue.",Pertolongan Segera,0.8594446875747264,0.5810685374520042,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2047833072490717575,dipsi_lalala,coba aja klo bundir ga dosa mungkin gua udh melakukannya,Pertolongan Segera,0.8594170102979477,0.5810456275939941,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2058669643624247510,haollywood,dia masih cengar cengir padahal gw udah kepengen bundir https://t.co/NeDJRWCCxk,Pertolongan Segera,0.8592723112466036,0.5809259143742649,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2053108685413749142,wonfeelmyhear,@mirrorballhues @baseconvo bukan sender tp aku dah coba semua kak wkwkwk yah nikmatin ajasi keknya depresi tahap awal🤣,Pertolongan Segera,0.8530499225696738,0.575872515187119,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2060232682945257584,insanemnth,"@madeleivraie tips trick bangkit dari kasur gyus, gue kalo dah bedrot ada janji juga rasanya pengen dibatalin kenapa ya. makin depresi bener tapi susah banget bangkit, nangis juga kagak bisa. towooong towooong 😔",Pertolongan Segera,0.8530136141330161,0.5758435538320831,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2048161699166138428,_mabskuy,"@bujangteyvat @Nai_Pev @arman_dhani Betul. Temen gw ada yg beneran depresi, beneran ga main² mau bundir. Udh gw pernah coba pake cara buat inget akhirat, ibadah, ya tetep ga mempan. Untungnya bisa gw redam dan orgnya masih idup ampe skrg",Pertolongan Segera,0.8512891744106115,0.5744748223911632,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2059996748450546110,sugarchc12,"Jujur udh terlalu stress sama tugas2 kuliah aku pengen rasanya ngilang aja di UKM ini😭udh burnout banget,tapi masih ada tanggung jawab.....pusing bgt ampun dah https://t.co/DAMkp8VmcF",Pertolongan Segera,0.8489785554582766,0.5726612083839648,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2057360708300632274,dhflvldk,@kepobgtlu00 Sama tapi aku percaya sihh kalau pasti ada jalannya jangan bundir dulu kakk semangattt,Pertolongan Segera,0.8462523720884172,0.5705505148930984,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2050232397208453453,sambat_bat,kayanya orang kl jadi gua juga udah bundir deh,Pertolongan Segera,0.8413549760934997,0.5668344506711671,"['Indikasi Krisis', 'Keputusasaan']",R1: Indikasi Krisis terdeteksi
2057047989651431565,bipinkyeon,"Kayaknya gua lagi klepek2 dan ter-jihoon2 🫠, yg marga ju dan park jangan sampai lolos dulu dah, balik ke tae nanti klo udh gak depresi aje ye taee..",Pertolongan Segera,0.8410039960085693,0.5665717341683127,"['Indikasi Krisis', 'Keputusasaan', 'Gangguan Fungsi', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2047673105196425260,akushoegazee,@blueescnry kalo bundir adalah fomo gw skrng udah mati ke yang 29373929x nya anjing emg ni org org,Pertolongan Segera,0.8401810917935638,0.565957610354279,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional', 'Permintaan Bantuan']",R1: Indikasi Krisis terdeteksi
2048183684348760428,_mabskuy,"@0xkmzway87aa @DarrielRas31652 @arman_dhani Loh, gw ada temen, ibadahnya oke, perintah agama ya dijalanin, tpi tetep dan pernah ada pikiran bundir karna satu dan lain hal. Lu keknya blom pernah sih ngadepin org begitu",Pertolongan Segera,0.8391156707727067,0.5651662909623348,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
2048636152727621977,frrnbtst246,@knalpwout Sampe detik ini aku kuat untuk gak bundir soal aku tau bundir itu gak akan pernah punya tempat di alam kematian dan gk akan masuk surga atau neraka. Dan aku prnah sok² an coba bundir malah ngeri sendiri.,Pertolongan Segera,0.8387860765076226,0.5649223499225847,"['Indikasi Krisis', 'Keputusasaan', 'Tekanan Emosional']",R1: Indikasi Krisis terdeteksi
